date,order_id,user_id,dma_name,state,zip_code,product_category,size,quantity,unit_price,unit_cost,discount_per_unit,line_revenue,promo_flag
2023-09-09,ORD_20230909_2593,u_404,"Savannah, GA",GA,313921,Girls Tops,XS (4-5),1,26,12.52,15,11,1
2023-09-09,ORD_20230909_2724,u_1074,"Macon, GA",GA,310066,Girls Tops,L (12-14),1,26,9.89,10,16,1
2023-09-09,ORD_20230909_2724,u_1074,"Macon, GA",GA,310185,Girls Dresses,S (6-7),3,38,18.0,20,54,1
2023-09-09,ORD_20230909_2742,u_1291,"Macon, GA",GA,310603,Girls Dresses,M (8-10),1,35,19.16,10,25,1
2023-09-09,ORD_20230909_2794,u_1324,"Atlanta, GA",GA,300843,Girls Bottoms,L (12-14),2,23,9.66,20,6,1
2023-09-09,ORD_20230909_3101,u_302,"Savannah, GA",GA,314963,Girls Tops,XS (4-5),2,23,10.4,20,6,1
2023-09-09,ORD_20230909_3101,u_302,"Savannah, GA",GA,314188,Girls Tops,L (12-14),3,25,11.67,20,15,1
2023-09-09,ORD_20230909_3689,u_715,"Macon, GA",GA,310850,Girls Bottoms,XS (4-5),1,30,16.23,0,30,0
2023-09-09,ORD_20230909_4145,u_930,"Savannah, GA",GA,314268,Girls Dresses,S (6-7),3,36,15.23,0,108,0
2023-09-09,ORD_20230909_4145,u_930,"Savannah, GA",GA,313886,Girls Tops,M (8-10),3,25,8.98,0,75,0
2023-09-09,ORD_20230909_4411,u_871,"Columbus, GA",GA,319856,Girls Dresses,S (6-7),1,32,12.49,20,12,1
2023-09-09,ORD_20230909_5048,u_856,"Macon, GA",GA,310119,Girls Bottoms,S (6-7),2,27,13.45,0,54,0
2023-09-09,ORD_20230909_5101,u_997,"Macon, GA",GA,310659,Girls Tops,L (12-14),1,19,7.36,0,19,0
2023-09-09,ORD_20230909_5741,u_694,"Augusta, GA",GA,309954,Girls Tops,S (6-7),1,23,8.88,20,3,1
2023-09-09,ORD_20230909_6555,u_1071,"Atlanta, GA",GA,301459,Girls Tops,XS (4-5),1,26,9.59,20,6,1
2023-09-09,ORD_20230909_6558,u_980,"Augusta, GA",GA,308446,Girls Bottoms,L (12-14),2,29,15.79,0,58,0
2023-09-09,ORD_20230909_7197,u_335,"Atlanta, GA",GA,300551,Girls Dresses,M (8-10),3,36,17.75,15,63,1
2023-09-09,ORD_20230909_7197,u_335,"Atlanta, GA",GA,301644,Girls Dresses,S (6-7),1,34,14.71,0,34,0
2023-09-09,ORD_20230909_7241,u_282,"Savannah, GA",GA,314793,Girls Dresses,L (12-14),2,39,19.99,0,78,0
2023-09-09,ORD_20230909_7241,u_282,"Savannah, GA",GA,313309,Girls Tops,M (8-10),1,27,11.23,0,27,0
2023-09-09,ORD_20230909_7919,u_336,"Macon, GA",GA,310204,Girls Bottoms,S (6-7),1,24,8.7,20,4,1
2023-09-09,ORD_20230909_7950,u_567,"Columbus, GA",GA,318326,Girls Dresses,M (8-10),2,32,14.15,0,64,0
2023-09-09,ORD_20230909_7950,u_567,"Columbus, GA",GA,318482,Girls Bottoms,S (6-7),1,26,11.34,0,26,0
2023-09-09,ORD_20230909_8396,u_42,"Macon, GA",GA,310725,Girls Tops,L (12-14),1,27,10.25,0,27,0
2023-09-09,ORD_20230909_8530,u_565,"Columbus, GA",GA,318473,Girls Bottoms,XS (4-5),1,31,12.83,15,16,1
2023-09-09,ORD_20230909_8530,u_565,"Columbus, GA",GA,318070,Girls Bottoms,L (12-14),1,31,13.86,15,16,1
2023-09-09,ORD_20230909_8530,u_565,"Columbus, GA",GA,319286,Girls Tops,S (6-7),1,20,8.69,0,20,0
2023-09-09,ORD_20230909_8679,u_1379,"Savannah, GA",GA,313070,Girls Dresses,S (6-7),2,31,12.34,15,32,1
2023-09-09,ORD_20230909_8679,u_1379,"Savannah, GA",GA,313379,Girls Tops,M (8-10),1,27,11.63,0,27,0
2023-09-09,ORD_20230909_8790,u_1034,"Augusta, GA",GA,308144,Girls Bottoms,M (8-10),1,29,15.32,15,14,1
2023-09-09,ORD_20230909_9017,u_851,"Macon, GA",GA,310637,Girls Bottoms,L (12-14),1,26,10.45,0,26,0
2023-09-09,ORD_20230909_9437,u_470,"Atlanta, GA",GA,300147,Girls Tops,XS (4-5),1,21,8.02,0,21,0
2023-09-09,ORD_20230909_9540,u_947,"Augusta, GA",GA,308726,Girls Tops,S (6-7),1,27,13.53,15,12,1
2023-09-09,ORD_20230909_9587,u_1138,"Savannah, GA",GA,313935,Girls Dresses,L (12-14),1,31,11.97,15,16,1
2023-09-09,ORD_20230909_9587,u_1138,"Savannah, GA",GA,313124,Girls Bottoms,XS (4-5),2,26,9.9,15,22,1
2023-09-09,ORD_20230909_9797,u_837,"Columbus, GA",GA,319119,Girls Tops,L (12-14),1,21,10.29,0,21,0
2023-09-10,ORD_20230910_1000,u_488,"Augusta, GA",GA,308589,Girls Dresses,XS (4-5),1,31,13.75,20,11,1
2023-09-10,ORD_20230910_1000,u_488,"Augusta, GA",GA,308681,Girls Tops,L (12-14),1,25,13.04,10,15,1
2023-09-10,ORD_20230910_1127,u_605,"Macon, GA",GA,310910,Girls Dresses,XS (4-5),1,32,11.28,0,32,0
2023-09-10,ORD_20230910_1127,u_605,"Macon, GA",GA,310282,Girls Bottoms,XS (4-5),3,25,9.4,10,45,1
2023-09-10,ORD_20230910_1127,u_605,"Macon, GA",GA,310337,Girls Bottoms,M (8-10),1,29,13.59,0,29,0
2023-09-10,ORD_20230910_2194,u_945,"Atlanta, GA",GA,302487,Girls Dresses,L (12-14),1,34,14.06,10,24,1
2023-09-10,ORD_20230910_2563,u_237,"Savannah, GA",GA,313532,Girls Tops,XS (4-5),1,19,9.5,15,4,1
2023-09-10,ORD_20230910_3155,u_912,"Augusta, GA",GA,308241,Girls Tops,L (12-14),1,20,7.13,20,0,1
2023-09-10,ORD_20230910_3624,u_980,"Augusta, GA",GA,309446,Girls Dresses,XS (4-5),1,32,14.46,0,32,0
2023-09-10,ORD_20230910_4101,u_550,"Savannah, GA",GA,314067,Girls Tops,S (6-7),1,25,10.96,0,25,0
2023-09-10,ORD_20230910_4376,u_19,"Columbus, GA",GA,318301,Girls Bottoms,S (6-7),3,31,14.37,15,48,1
2023-09-10,ORD_20230910_4376,u_19,"Columbus, GA",GA,318986,Girls Tops,XS (4-5),1,27,11.1,0,27,0
2023-09-10,ORD_20230910_4557,u_1232,"Savannah, GA",GA,313253,Girls Dresses,XS (4-5),2,37,14.62,15,44,1
2023-09-10,ORD_20230910_4557,u_1232,"Savannah, GA",GA,313261,Girls Tops,L (12-14),1,19,8.81,0,19,0
2023-09-10,ORD_20230910_4588,u_1319,"Augusta, GA",GA,309296,Girls Tops,L (12-14),2,21,10.82,0,42,0
2023-09-10,ORD_20230910_5098,u_708,"Columbus, GA",GA,319033,Girls Dresses,XS (4-5),1,32,14.33,0,32,0
2023-09-10,ORD_20230910_5170,u_632,"Augusta, GA",GA,309783,Girls Tops,L (12-14),1,21,10.63,0,21,0
2023-09-10,ORD_20230910_5170,u_632,"Augusta, GA",GA,308601,Girls Dresses,M (8-10),2,39,13.94,15,48,1
2023-09-10,ORD_20230910_5220,u_1056,"Augusta, GA",GA,309962,Girls Tops,M (8-10),3,23,10.73,20,9,1
2023-09-10,ORD_20230910_5662,u_925,"Savannah, GA",GA,314352,Girls Tops,XS (4-5),1,23,8.16,20,3,1
2023-09-10,ORD_20230910_6052,u_1318,"Augusta, GA",GA,308578,Girls Dresses,S (6-7),1,35,17.14,20,15,1
2023-09-10,ORD_20230910_6078,u_228,"Atlanta, GA",GA,302854,Girls Bottoms,L (12-14),1,30,15.01,10,20,1
2023-09-10,ORD_20230910_6377,u_410,"Savannah, GA",GA,313622,Girls Bottoms,M (8-10),1,26,13.51,0,26,0
2023-09-10,ORD_20230910_6784,u_648,"Augusta, GA",GA,309754,Girls Dresses,S (6-7),2,39,15.48,20,38,1
2023-09-10,ORD_20230910_6784,u_648,"Augusta, GA",GA,308356,Girls Tops,XS (4-5),1,19,9.74,10,9,1
2023-09-10,ORD_20230910_6798,u_132,"Macon, GA",GA,310907,Girls Bottoms,XS (4-5),1,24,9.33,10,14,1
2023-09-10,ORD_20230910_6894,u_36,"Columbus, GA",GA,319456,Girls Tops,XS (4-5),2,23,10.9,0,46,0
2023-09-10,ORD_20230910_7163,u_1453,"Savannah, GA",GA,314544,Girls Dresses,L (12-14),1,34,14.92,0,34,0
2023-09-10,ORD_20230910_7171,u_313,"Augusta, GA",GA,308006,Girls Dresses,XS (4-5),2,39,16.2,0,78,0
2023-09-10,ORD_20230910_7791,u_113,"Atlanta, GA",GA,301707,Girls Bottoms,M (8-10),2,29,13.96,0,58,0
2023-09-10,ORD_20230910_7869,u_729,"Columbus, GA",GA,318614,Girls Bottoms,L (12-14),1,27,11.8,10,17,1
2023-09-10,ORD_20230910_8051,u_925,"Columbus, GA",GA,318988,Girls Bottoms,M (8-10),1,30,11.49,15,15,1
2023-09-10,ORD_20230910_8051,u_925,"Columbus, GA",GA,318502,Girls Dresses,L (12-14),3,38,18.74,20,54,1
2023-09-10,ORD_20230910_8329,u_1114,"Savannah, GA",GA,313634,Girls Bottoms,L (12-14),1,31,12.93,15,16,1
2023-09-10,ORD_20230910_8382,u_1168,"Augusta, GA",GA,309948,Girls Bottoms,XS (4-5),3,25,13.31,10,45,1
2023-09-10,ORD_20230910_8549,u_1321,"Augusta, GA",GA,309439,Girls Tops,M (8-10),1,27,13.71,0,27,0
2023-09-10,ORD_20230910_8549,u_1321,"Augusta, GA",GA,309406,Girls Dresses,M (8-10),2,38,20.23,15,46,1
2023-09-10,ORD_20230910_8549,u_463,"Atlanta, GA",GA,301388,Girls Dresses,M (8-10),1,36,13.52,15,21,1
2023-09-10,ORD_20230910_8816,u_962,"Macon, GA",GA,310158,Girls Dresses,M (8-10),1,39,19.46,0,39,0
2023-09-10,ORD_20230910_8816,u_962,"Macon, GA",GA,310320,Girls Bottoms,L (12-14),1,23,10.95,0,23,0
2023-09-10,ORD_20230910_8984,u_660,"Atlanta, GA",GA,300674,Girls Bottoms,L (12-14),1,23,11.43,0,23,0
2023-09-10,ORD_20230910_9652,u_123,"Augusta, GA",GA,308196,Girls Bottoms,M (8-10),1,30,14.54,15,15,1
2023-09-10,ORD_20230910_9652,u_123,"Augusta, GA",GA,309358,Girls Bottoms,S (6-7),1,31,12.79,15,16,1
2023-09-10,ORD_20230910_9802,u_756,"Augusta, GA",GA,308917,Girls Dresses,S (6-7),1,39,15.62,10,29,1
2023-09-10,ORD_20230910_9934,u_457,"Macon, GA",GA,310866,Girls Bottoms,M (8-10),1,23,11.91,20,3,1
2023-09-11,ORD_20230911_1549,u_848,"Atlanta, GA",GA,301021,Girls Dresses,M (8-10),1,34,18.06,10,24,1
2023-09-11,ORD_20230911_1549,u_848,"Atlanta, GA",GA,300221,Girls Tops,M (8-10),1,23,9.98,20,3,1
2023-09-11,ORD_20230911_1984,u_249,"Augusta, GA",GA,308190,Girls Dresses,S (6-7),1,37,19.39,10,27,1
2023-09-11,ORD_20230911_1984,u_249,"Augusta, GA",GA,308684,Girls Tops,XS (4-5),2,20,8.74,20,0,1
2023-09-11,ORD_20230911_2457,u_936,"Atlanta, GA",GA,300239,Girls Dresses,M (8-10),1,39,18.98,15,24,1
2023-09-11,ORD_20230911_2696,u_995,"Savannah, GA",GA,313269,Girls Dresses,M (8-10),1,39,21.0,0,39,0
2023-09-11,ORD_20230911_2829,u_1179,"Augusta, GA",GA,309248,Girls Tops,M (8-10),1,19,7.23,10,9,1
2023-09-11,ORD_20230911_3957,u_851,"Columbus, GA",GA,318942,Girls Tops,L (12-14),1,25,10.36,15,10,1
2023-09-11,ORD_20230911_4509,u_657,"Augusta, GA",GA,308313,Girls Dresses,S (6-7),1,36,15.65,20,16,1
2023-09-11,ORD_20230911_4768,u_1425,"Atlanta, GA",GA,300658,Girls Bottoms,XS (4-5),1,27,12.27,15,12,1
2023-09-11,ORD_20230911_5292,u_940,"Augusta, GA",GA,309674,Girls Bottoms,S (6-7),2,23,11.57,15,16,1
2023-09-11,ORD_20230911_5681,u_744,"Macon, GA",GA,310295,Girls Dresses,M (8-10),1,35,12.62,10,25,1
2023-09-11,ORD_20230911_5681,u_744,"Macon, GA",GA,310074,Girls Tops,L (12-14),1,21,9.23,20,1,1
2023-09-11,ORD_20230911_5681,u_744,"Macon, GA",GA,310299,Girls Dresses,XS (4-5),2,33,13.56,10,46,1
2023-09-11,ORD_20230911_5749,u_915,"Savannah, GA",GA,313645,Girls Dresses,M (8-10),2,39,16.73,0,78,0
2023-09-11,ORD_20230911_5835,u_1394,"Augusta, GA",GA,308330,Girls Bottoms,S (6-7),3,24,10.08,10,42,1
2023-09-11,ORD_20230911_5835,u_1394,"Augusta, GA",GA,309058,Girls Tops,S (6-7),3,20,9.74,0,60,0
2023-09-11,ORD_20230911_5914,u_1130,"Savannah, GA",GA,313458,Girls Tops,S (6-7),1,26,9.2,10,16,1
2023-09-11,ORD_20230911_6314,u_127,"Macon, GA",GA,310855,Girls Tops,L (12-14),2,26,13.16,0,52,0
2023-09-11,ORD_20230911_6528,u_1264,"Atlanta, GA",GA,301467,Girls Tops,XS (4-5),1,27,11.24,0,27,0
2023-09-11,ORD_20230911_6833,u_927,"Atlanta, GA",GA,301581,Girls Dresses,L (12-14),1,37,19.08,0,37,0
2023-09-11,ORD_20230911_7094,u_1261,"Augusta, GA",GA,309276,Girls Tops,L (12-14),1,19,9.82,0,19,0
2023-09-11,ORD_20230911_7103,u_1332,"Macon, GA",GA,310176,Girls Bottoms,M (8-10),2,26,11.38,20,12,1
2023-09-11,ORD_20230911_7344,u_873,"Savannah, GA",GA,314251,Girls Bottoms,M (8-10),2,26,12.66,20,12,1
2023-09-11,ORD_20230911_7344,u_873,"Savannah, GA",GA,313287,Girls Tops,S (6-7),1,24,11.97,15,9,1
2023-09-11,ORD_20230911_7547,u_1122,"Columbus, GA",GA,319044,Girls Tops,L (12-14),3,24,11.29,20,12,1
2023-09-11,ORD_20230911_7547,u_1122,"Columbus, GA",GA,318116,Girls Bottoms,S (6-7),1,29,12.1,20,9,1
2023-09-11,ORD_20230911_7547,u_1122,"Columbus, GA",GA,318075,Girls Bottoms,M (8-10),1,28,12.71,0,28,0
2023-09-11,ORD_20230911_7593,u_211,"Augusta, GA",GA,308581,Girls Dresses,M (8-10),1,31,13.9,15,16,1
2023-09-11,ORD_20230911_7593,u_211,"Augusta, GA",GA,309982,Girls Dresses,XS (4-5),3,36,16.58,10,78,1
2023-09-11,ORD_20230911_8142,u_1379,"Atlanta, GA",GA,301993,Girls Bottoms,XS (4-5),1,26,10.35,0,26,0
2023-09-11,ORD_20230911_8165,u_538,"Savannah, GA",GA,314752,Girls Dresses,S (6-7),1,31,14.49,10,21,1
2023-09-11,ORD_20230911_8626,u_754,"Savannah, GA",GA,313176,Girls Bottoms,XS (4-5),1,23,11.85,0,23,0
2023-09-11,ORD_20230911_9336,u_378,"Savannah, GA",GA,313875,Girls Dresses,S (6-7),1,32,16.52,0,32,0
2023-09-11,ORD_20230911_9698,u_625,"Savannah, GA",GA,313776,Girls Tops,XS (4-5),2,24,11.32,0,48,0
2023-09-11,ORD_20230911_9743,u_915,"Atlanta, GA",GA,302877,Girls Dresses,S (6-7),1,31,12.06,20,11,1
2023-09-11,ORD_20230911_9743,u_915,"Atlanta, GA",GA,300737,Girls Bottoms,L (12-14),1,25,12.39,0,25,0
2023-09-11,ORD_20230911_9874,u_1173,"Macon, GA",GA,310188,Girls Tops,S (6-7),1,25,11.71,0,25,0
2023-09-12,ORD_20230912_1409,u_216,"Savannah, GA",GA,314339,Girls Tops,L (12-14),1,26,10.77,0,26,0
2023-09-12,ORD_20230912_1566,u_1054,"Columbus, GA",GA,318003,Girls Tops,S (6-7),3,26,13.23,15,33,1
2023-09-12,ORD_20230912_1869,u_1411,"Columbus, GA",GA,319917,Girls Tops,XS (4-5),1,22,9.86,15,7,1
2023-09-12,ORD_20230912_1920,u_942,"Augusta, GA",GA,309792,Girls Bottoms,S (6-7),1,25,12.74,20,5,1
2023-09-12,ORD_20230912_2573,u_185,"Atlanta, GA",GA,300276,Girls Tops,M (8-10),1,22,11.1,15,7,1
2023-09-12,ORD_20230912_2727,u_1200,"Macon, GA",GA,310956,Girls Dresses,M (8-10),2,37,14.7,0,74,0
2023-09-12,ORD_20230912_2727,u_1200,"Macon, GA",GA,310675,Girls Tops,L (12-14),2,26,12.2,10,32,1
2023-09-12,ORD_20230912_2833,u_307,"Atlanta, GA",GA,302600,Girls Bottoms,S (6-7),1,23,9.44,15,8,1
2023-09-12,ORD_20230912_2833,u_307,"Atlanta, GA",GA,301759,Girls Tops,L (12-14),1,24,9.29,0,24,0
2023-09-12,ORD_20230912_3046,u_1127,"Savannah, GA",GA,314383,Girls Tops,S (6-7),1,26,13.07,0,26,0
2023-09-12,ORD_20230912_3046,u_1127,"Savannah, GA",GA,313676,Girls Bottoms,M (8-10),1,23,10.71,0,23,0
2023-09-12,ORD_20230912_3207,u_238,"Augusta, GA",GA,308931,Girls Tops,XS (4-5),1,21,11.35,20,1,1
2023-09-12,ORD_20230912_3244,u_1059,"Augusta, GA",GA,309837,Girls Dresses,S (6-7),2,34,14.29,0,68,0
2023-09-12,ORD_20230912_3439,u_818,"Augusta, GA",GA,309719,Girls Bottoms,XS (4-5),3,27,11.5,0,81,0
2023-09-12,ORD_20230912_3476,u_918,"Augusta, GA",GA,309804,Girls Tops,M (8-10),2,19,7.28,0,38,0
2023-09-12,ORD_20230912_3476,u_918,"Augusta, GA",GA,308709,Girls Dresses,L (12-14),2,34,17.72,10,48,1
2023-09-12,ORD_20230912_4131,u_784,"Savannah, GA",GA,314889,Girls Tops,M (8-10),2,26,9.76,20,12,1
2023-09-12,ORD_20230912_4344,u_100,"Columbus, GA",GA,319903,Girls Dresses,L (12-14),3,31,16.31,0,93,0
2023-09-12,ORD_20230912_4344,u_100,"Columbus, GA",GA,319131,Girls Dresses,XS (4-5),1,35,16.93,0,35,0
2023-09-12,ORD_20230912_4486,u_755,"Macon, GA",GA,310093,Girls Dresses,S (6-7),1,37,13.89,0,37,0
2023-09-12,ORD_20230912_4661,u_396,"Atlanta, GA",GA,302205,Girls Dresses,XS (4-5),3,31,15.42,20,33,1
2023-09-12,ORD_20230912_4661,u_396,"Atlanta, GA",GA,302977,Girls Dresses,XS (4-5),2,35,16.98,10,50,1
2023-09-12,ORD_20230912_5231,u_714,"Macon, GA",GA,310769,Girls Bottoms,L (12-14),2,31,16.15,20,22,1
2023-09-12,ORD_20230912_5675,u_293,"Augusta, GA",GA,309370,Girls Bottoms,XS (4-5),1,30,15.12,0,30,0
2023-09-12,ORD_20230912_5926,u_1067,"Augusta, GA",GA,309182,Girls Bottoms,S (6-7),1,23,9.89,0,23,0
2023-09-12,ORD_20230912_5926,u_1067,"Augusta, GA",GA,308934,Girls Bottoms,L (12-14),1,24,13.1,15,9,1
2023-09-12,ORD_20230912_6182,u_483,"Macon, GA",GA,310763,Girls Tops,S (6-7),2,20,10.45,15,10,1
2023-09-12,ORD_20230912_6182,u_483,"Macon, GA",GA,310679,Girls Bottoms,S (6-7),1,29,13.53,20,9,1
2023-09-12,ORD_20230912_6182,u_483,"Macon, GA",GA,310215,Girls Dresses,M (8-10),1,32,14.58,0,32,0
2023-09-12,ORD_20230912_7508,u_698,"Augusta, GA",GA,309788,Girls Dresses,M (8-10),1,31,12.87,10,21,1
2023-09-12,ORD_20230912_7508,u_698,"Augusta, GA",GA,308130,Girls Tops,L (12-14),1,20,8.13,15,5,1
2023-09-12,ORD_20230912_7508,u_698,"Augusta, GA",GA,308820,Girls Dresses,S (6-7),1,31,15.73,10,21,1
2023-09-12,ORD_20230912_7730,u_573,"Atlanta, GA",GA,302902,Girls Dresses,S (6-7),1,32,15.91,15,17,1
2023-09-12,ORD_20230912_8410,u_415,"Augusta, GA",GA,308315,Girls Tops,L (12-14),1,19,7.35,0,19,0
2023-09-12,ORD_20230912_8410,u_415,"Augusta, GA",GA,308721,Girls Bottoms,M (8-10),1,28,13.83,10,18,1
2023-09-12,ORD_20230912_8414,u_457,"Augusta, GA",GA,308110,Girls Tops,S (6-7),1,21,7.43,20,1,1
2023-09-12,ORD_20230912_8427,u_1474,"Macon, GA",GA,310482,Girls Tops,S (6-7),1,24,11.04,0,24,0
2023-09-12,ORD_20230912_8427,u_1474,"Macon, GA",GA,310935,Girls Dresses,M (8-10),2,32,14.97,20,24,1
2023-09-12,ORD_20230912_8873,u_773,"Augusta, GA",GA,308096,Girls Bottoms,L (12-14),2,23,8.93,15,16,1
2023-09-12,ORD_20230912_9213,u_1228,"Augusta, GA",GA,309689,Girls Tops,XS (4-5),1,27,11.34,10,17,1
2023-09-12,ORD_20230912_9213,u_1228,"Augusta, GA",GA,308966,Girls Tops,S (6-7),1,27,13.76,15,12,1
2023-09-12,ORD_20230912_9781,u_449,"Atlanta, GA",GA,300772,Girls Dresses,M (8-10),1,31,12.4,0,31,0
2023-09-12,ORD_20230912_9781,u_449,"Atlanta, GA",GA,300910,Girls Dresses,M (8-10),1,38,18.61,20,18,1
2023-09-13,ORD_20230913_1157,u_324,"Augusta, GA",GA,308437,Girls Bottoms,M (8-10),1,28,13.86,0,28,0
2023-09-13,ORD_20230913_1333,u_164,"Augusta, GA",GA,308724,Girls Bottoms,L (12-14),2,28,14.41,15,26,1
2023-09-13,ORD_20230913_1333,u_164,"Augusta, GA",GA,309738,Girls Dresses,S (6-7),2,37,18.04,20,34,1
2023-09-13,ORD_20230913_1333,u_164,"Augusta, GA",GA,309944,Girls Tops,S (6-7),1,20,10.1,10,10,1
2023-09-13,ORD_20230913_1576,u_1111,"Augusta, GA",GA,309556,Girls Tops,L (12-14),1,23,8.15,0,23,0
2023-09-13,ORD_20230913_1576,u_1111,"Augusta, GA",GA,308065,Girls Dresses,S (6-7),3,39,21.21,0,117,0
2023-09-13,ORD_20230913_1577,u_728,"Atlanta, GA",GA,301315,Girls Dresses,L (12-14),1,34,14.5,0,34,0
2023-09-13,ORD_20230913_1738,u_1163,"Macon, GA",GA,310352,Girls Bottoms,S (6-7),3,23,12.45,15,24,1
2023-09-13,ORD_20230913_1749,u_1119,"Augusta, GA",GA,309918,Girls Tops,L (12-14),1,20,8.85,20,0,1
2023-09-13,ORD_20230913_1797,u_647,"Atlanta, GA",GA,301566,Girls Bottoms,S (6-7),2,23,9.67,0,46,0
2023-09-13,ORD_20230913_1797,u_647,"Atlanta, GA",GA,300116,Girls Dresses,L (12-14),2,31,12.29,10,42,1
2023-09-13,ORD_20230913_1797,u_647,"Atlanta, GA",GA,302065,Girls Tops,M (8-10),2,21,9.16,0,42,0
2023-09-13,ORD_20230913_2880,u_1164,"Augusta, GA",GA,309272,Girls Dresses,XS (4-5),2,31,16.99,0,62,0
2023-09-13,ORD_20230913_3226,u_326,"Savannah, GA",GA,313062,Girls Tops,XS (4-5),1,26,10.57,0,26,0
2023-09-13,ORD_20230913_3226,u_326,"Savannah, GA",GA,313841,Girls Bottoms,L (12-14),1,25,9.06,10,15,1
2023-09-13,ORD_20230913_3936,u_610,"Atlanta, GA",GA,301071,Girls Dresses,S (6-7),1,35,18.8,20,15,1
2023-09-13,ORD_20230913_4095,u_696,"Augusta, GA",GA,308511,Girls Dresses,M (8-10),1,32,11.48,0,32,0
2023-09-13,ORD_20230913_4095,u_696,"Augusta, GA",GA,308972,Girls Dresses,M (8-10),1,36,12.9,15,21,1
2023-09-13,ORD_20230913_4506,u_1042,"Savannah, GA",GA,314022,Girls Dresses,M (8-10),1,37,19.96,0,37,0
2023-09-13,ORD_20230913_4670,u_145,"Augusta, GA",GA,309596,Girls Tops,M (8-10),1,21,10.19,0,21,0
2023-09-13,ORD_20230913_4670,u_145,"Augusta, GA",GA,308566,Girls Tops,XS (4-5),1,25,13.74,10,15,1
2023-09-13,ORD_20230913_4670,u_145,"Augusta, GA",GA,308667,Girls Tops,M (8-10),1,23,11.46,0,23,0
2023-09-13,ORD_20230913_4683,u_326,"Macon, GA",GA,310061,Girls Tops,S (6-7),1,23,11.08,0,23,0
2023-09-13,ORD_20230913_4683,u_326,"Macon, GA",GA,310576,Girls Dresses,L (12-14),1,35,18.99,0,35,0
2023-09-13,ORD_20230913_4778,u_1335,"Atlanta, GA",GA,302340,Girls Bottoms,M (8-10),1,30,11.93,10,20,1
2023-09-13,ORD_20230913_5126,u_1253,"Augusta, GA",GA,308780,Girls Tops,S (6-7),2,19,10.38,0,38,0
2023-09-13,ORD_20230913_5126,u_1253,"Augusta, GA",GA,309242,Girls Dresses,S (6-7),1,35,14.55,0,35,0
2023-09-13,ORD_20230913_5126,u_1253,"Augusta, GA",GA,309420,Girls Dresses,S (6-7),2,37,16.78,15,44,1
2023-09-13,ORD_20230913_5132,u_1178,"Macon, GA",GA,310400,Girls Dresses,XS (4-5),2,39,15.87,15,48,1
2023-09-13,ORD_20230913_5132,u_1178,"Macon, GA",GA,310324,Girls Dresses,L (12-14),1,37,19.59,0,37,0
2023-09-13,ORD_20230913_5132,u_1178,"Macon, GA",GA,310614,Girls Bottoms,M (8-10),3,25,10.03,0,75,0
2023-09-13,ORD_20230913_5495,u_596,"Macon, GA",GA,310301,Girls Dresses,M (8-10),1,36,17.39,0,36,0
2023-09-13,ORD_20230913_5642,u_1178,"Savannah, GA",GA,313345,Girls Tops,L (12-14),1,24,12.86,0,24,0
2023-09-13,ORD_20230913_6153,u_874,"Macon, GA",GA,310205,Girls Tops,S (6-7),3,26,14.04,0,78,0
2023-09-13,ORD_20230913_6153,u_874,"Macon, GA",GA,310904,Girls Bottoms,S (6-7),2,29,11.86,10,38,1
2023-09-13,ORD_20230913_6153,u_874,"Macon, GA",GA,310215,Girls Dresses,S (6-7),1,37,19.69,0,37,0
2023-09-13,ORD_20230913_6351,u_1286,"Atlanta, GA",GA,301110,Girls Bottoms,L (12-14),3,27,13.87,15,36,1
2023-09-13,ORD_20230913_6351,u_1286,"Atlanta, GA",GA,302614,Girls Bottoms,S (6-7),1,23,11.21,0,23,0
2023-09-13,ORD_20230913_6422,u_156,"Macon, GA",GA,310776,Girls Dresses,XS (4-5),1,36,17.54,20,16,1
2023-09-13,ORD_20230913_6422,u_156,"Macon, GA",GA,310507,Girls Tops,XS (4-5),1,23,10.87,0,23,0
2023-09-13,ORD_20230913_6527,u_761,"Columbus, GA",GA,318552,Girls Dresses,L (12-14),1,38,17.43,10,28,1
2023-09-13,ORD_20230913_6527,u_761,"Columbus, GA",GA,318084,Girls Dresses,S (6-7),1,39,19.42,15,24,1
2023-09-13,ORD_20230913_7259,u_739,"Savannah, GA",GA,314184,Girls Bottoms,XS (4-5),1,23,10.58,0,23,0
2023-09-13,ORD_20230913_7403,u_1023,"Macon, GA",GA,310012,Girls Dresses,XS (4-5),2,33,15.11,0,66,0
2023-09-13,ORD_20230913_7403,u_1023,"Macon, GA",GA,310062,Girls Bottoms,S (6-7),2,25,9.17,0,50,0
2023-09-13,ORD_20230913_7403,u_1023,"Macon, GA",GA,310687,Girls Bottoms,S (6-7),1,29,14.17,10,19,1
2023-09-13,ORD_20230913_8921,u_1398,"Columbus, GA",GA,318408,Girls Tops,M (8-10),1,22,9.98,0,22,0
2023-09-13,ORD_20230913_9197,u_306,"Atlanta, GA",GA,302106,Girls Bottoms,XS (4-5),1,27,13.49,20,7,1
2023-09-13,ORD_20230913_9574,u_238,"Columbus, GA",GA,318017,Girls Tops,L (12-14),2,25,9.62,0,50,0
2023-09-14,ORD_20230914_1446,u_436,"Savannah, GA",GA,314540,Girls Dresses,L (12-14),1,35,16.55,15,20,1
2023-09-14,ORD_20230914_1675,u_424,"Macon, GA",GA,310348,Girls Dresses,S (6-7),1,37,13.88,0,37,0
