date,traffic_source,traffic_medium,campaign,device_category,dma_name,state,pageviews,sessions,users
2023-10-05,direct,none,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-10-05,direct,none,,desktop,"Savannah, GA",GA,2,2,2
2023-10-05,direct,none,,mobile,"Savannah, GA",GA,1,1,1
2023-10-05,email,email,,tablet,"Atlanta, GA",GA,1,1,1
2023-10-05,email,email,,desktop,"Augusta, GA",GA,1,1,1
2023-10-05,email,email,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,email,email,Black Friday 2023,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,email,email,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-05,email,email,Email Promo,desktop,"Columbus, GA",GA,1,1,1
2023-10-05,email,email,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,email,email,BTS 2023,tablet,"Macon, GA",GA,1,1,1
2023-10-05,email,email,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-10-05,email,email,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-10-05,email,email,Email Promo,tablet,"Macon, GA",GA,1,1,1
2023-10-05,email,email,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-10-05,email,email,Email Promo,tablet,"Savannah, GA",GA,1,1,1
2023-10-05,facebook,paid_social,Always On,mobile,"Atlanta, GA",GA,2,2,2
2023-10-05,facebook,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-10-05,facebook,paid_social,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-10-05,facebook,paid_social,Email Promo,mobile,"Augusta, GA",GA,1,1,1
2023-10-05,facebook,paid_social,Always On,desktop,"Columbus, GA",GA,1,1,1
2023-10-05,facebook,paid_social,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,facebook,paid_social,,desktop,"Columbus, GA",GA,1,1,1
2023-10-05,facebook,paid_social,Always On,mobile,"Savannah, GA",GA,1,1,1
2023-10-05,facebook,paid_social,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-10-05,facebook,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-05,facebook,paid_social,,tablet,"Savannah, GA",GA,2,2,2
2023-10-05,google,cpc,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-10-05,google,cpc,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-10-05,google,cpc,Black Friday 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-05,google,cpc,Email Promo,mobile,"Augusta, GA",GA,1,1,1
2023-10-05,google,cpc,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-05,google,cpc,Email Promo,tablet,"Columbus, GA",GA,1,1,1
2023-10-05,google,cpc,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-10-05,google,cpc,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-05,google,cpc,,mobile,"Macon, GA",GA,1,1,1
2023-10-05,google,cpc,BTS 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-05,google,cpc,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-05,google,cpc,Black Friday 2023,mobile,"Savannah, GA",GA,1,1,1
2023-10-05,google,cpc,Email Promo,tablet,"Savannah, GA",GA,1,1,1
2023-10-05,google,cpc,,tablet,"Savannah, GA",GA,1,1,1
2023-10-05,instagram,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-10-05,instagram,paid_social,BTS 2024,desktop,"Atlanta, GA",GA,1,1,1
2023-10-05,instagram,paid_social,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-10-05,instagram,paid_social,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-10-05,instagram,paid_social,Black Friday 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-05,instagram,paid_social,,desktop,"Augusta, GA",GA,1,1,1
2023-10-05,instagram,paid_social,Always On,desktop,"Columbus, GA",GA,1,1,1
2023-10-05,instagram,paid_social,Always On,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,instagram,paid_social,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,instagram,paid_social,,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,instagram,paid_social,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-10-05,instagram,paid_social,,desktop,"Macon, GA",GA,1,1,1
2023-10-05,instagram,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-05,instagram,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,1,1,1
2023-10-05,instagram,paid_social,Email Promo,desktop,"Savannah, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,2,2,2
2023-10-05,tiktok,paid_social,,mobile,"Atlanta, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2023,tablet,"Augusta, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,,desktop,"Augusta, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,,mobile,"Columbus, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,Always On,desktop,"Macon, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,Always On,mobile,"Macon, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2024,tablet,"Macon, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,Email Promo,desktop,"Macon, GA",GA,2,2,2
2023-10-05,tiktok,paid_social,Email Promo,tablet,"Macon, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-10-05,tiktok,paid_social,BTS 2024,tablet,"Savannah, GA",GA,1,1,1
2023-10-06,direct,none,BTS 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-10-06,direct,none,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-06,direct,none,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-10-06,direct,none,Email Promo,desktop,"Augusta, GA",GA,1,1,1
2023-10-06,direct,none,BTS 2024,desktop,"Columbus, GA",GA,2,2,2
2023-10-06,direct,none,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-06,direct,none,Email Promo,desktop,"Columbus, GA",GA,1,1,1
2023-10-06,direct,none,Always On,desktop,"Macon, GA",GA,1,1,1
2023-10-06,direct,none,Always On,tablet,"Macon, GA",GA,1,1,1
2023-10-06,direct,none,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-06,direct,none,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-10-06,direct,none,Black Friday 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-06,email,email,Always On,desktop,"Atlanta, GA",GA,1,1,1
2023-10-06,email,email,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-10-06,email,email,Black Friday 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-06,email,email,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-10-06,email,email,Always On,mobile,"Columbus, GA",GA,1,1,1
2023-10-06,email,email,Black Friday 2023,desktop,"Columbus, GA",GA,1,1,1
2023-10-06,email,email,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-10-06,email,email,Always On,mobile,"Macon, GA",GA,1,1,1
2023-10-06,email,email,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-06,email,email,Email Promo,tablet,"Macon, GA",GA,1,1,1
2023-10-06,email,email,,mobile,"Macon, GA",GA,1,1,1
2023-10-06,email,email,Email Promo,mobile,"Savannah, GA",GA,1,1,1
2023-10-06,facebook,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,1,1,1
2023-10-06,facebook,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-10-06,facebook,paid_social,,desktop,"Atlanta, GA",GA,1,1,1
2023-10-06,facebook,paid_social,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-10-06,facebook,paid_social,Always On,desktop,"Columbus, GA",GA,1,1,1
2023-10-06,facebook,paid_social,Always On,mobile,"Columbus, GA",GA,1,1,1
2023-10-06,facebook,paid_social,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-06,facebook,paid_social,BTS 2024,desktop,"Columbus, GA",GA,1,1,1
2023-10-06,facebook,paid_social,BTS 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-06,facebook,paid_social,BTS 2023,tablet,"Macon, GA",GA,2,2,2
2023-10-06,facebook,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-06,facebook,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-06,facebook,paid_social,,desktop,"Macon, GA",GA,1,1,1
2023-10-06,facebook,paid_social,BTS 2023,mobile,"Savannah, GA",GA,3,3,3
2023-10-06,facebook,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-06,google,cpc,BTS 2024,mobile,"Atlanta, GA",GA,1,1,1
2023-10-06,google,cpc,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-10-06,google,cpc,Always On,tablet,"Augusta, GA",GA,1,1,1
2023-10-06,google,cpc,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-10-06,google,cpc,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-10-06,google,cpc,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-06,google,cpc,,desktop,"Columbus, GA",GA,2,2,2
2023-10-06,google,cpc,Email Promo,mobile,"Macon, GA",GA,1,1,1
2023-10-06,google,cpc,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-10-06,google,cpc,,mobile,"Savannah, GA",GA,1,1,1
2023-10-06,instagram,paid_social,Always On,mobile,"Atlanta, GA",GA,1,1,1
2023-10-06,instagram,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-10-06,instagram,paid_social,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-10-06,instagram,paid_social,Black Friday 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-06,instagram,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,1,1,1
2023-10-06,instagram,paid_social,,mobile,"Augusta, GA",GA,1,1,1
2023-10-06,instagram,paid_social,BTS 2023,desktop,"Columbus, GA",GA,1,1,1
2023-10-06,instagram,paid_social,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-06,instagram,paid_social,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-10-06,instagram,paid_social,,desktop,"Macon, GA",GA,1,1,1
2023-10-06,instagram,paid_social,BTS 2023,tablet,"Savannah, GA",GA,2,2,2
2023-10-06,instagram,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-06,instagram,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-06,instagram,paid_social,,mobile,"Savannah, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,BTS 2023,desktop,"Augusta, GA",GA,2,2,2
2023-10-06,tiktok,paid_social,BTS 2024,tablet,"Columbus, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,,tablet,"Columbus, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,BTS 2023,tablet,"Macon, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,BTS 2024,tablet,"Macon, GA",GA,1,1,1
2023-10-06,tiktok,paid_social,,tablet,"Macon, GA",GA,1,1,1
2023-10-07,direct,none,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-10-07,direct,none,Black Friday 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-10-07,direct,none,,desktop,"Atlanta, GA",GA,1,1,1
2023-10-07,direct,none,Always On,mobile,"Columbus, GA",GA,1,1,1
2023-10-07,direct,none,Black Friday 2023,desktop,"Columbus, GA",GA,1,1,1
2023-10-07,direct,none,Email Promo,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,direct,none,Always On,desktop,"Macon, GA",GA,1,1,1
2023-10-07,direct,none,Always On,mobile,"Macon, GA",GA,1,1,1
2023-10-07,direct,none,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,direct,none,BTS 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-07,direct,none,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-10-07,direct,none,BTS 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,direct,none,BTS 2024,mobile,"Savannah, GA",GA,1,1,1
2023-10-07,direct,none,Email Promo,desktop,"Savannah, GA",GA,1,1,1
2023-10-07,direct,none,Email Promo,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,direct,none,,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,email,email,BTS 2024,mobile,"Atlanta, GA",GA,1,1,1
2023-10-07,email,email,Email Promo,desktop,"Atlanta, GA",GA,2,2,2
2023-10-07,email,email,,mobile,"Atlanta, GA",GA,1,1,1
2023-10-07,email,email,Always On,desktop,"Augusta, GA",GA,1,1,1
2023-10-07,email,email,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-10-07,email,email,Email Promo,tablet,"Augusta, GA",GA,1,1,1
2023-10-07,email,email,,tablet,"Augusta, GA",GA,1,1,1
2023-10-07,email,email,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,email,email,Black Friday 2023,mobile,"Columbus, GA",GA,1,1,1
2023-10-07,email,email,,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,email,email,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-07,email,email,BTS 2023,tablet,"Macon, GA",GA,1,1,1
2023-10-07,email,email,Black Friday 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-07,email,email,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-07,email,email,BTS 2024,mobile,"Savannah, GA",GA,1,1,1
2023-10-07,facebook,paid_social,Always On,mobile,"Atlanta, GA",GA,1,1,1
2023-10-07,facebook,paid_social,Black Friday 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-10-07,facebook,paid_social,,tablet,"Atlanta, GA",GA,1,1,1
2023-10-07,facebook,paid_social,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-07,facebook,paid_social,Always On,mobile,"Columbus, GA",GA,1,1,1
2023-10-07,facebook,paid_social,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,facebook,paid_social,Email Promo,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,facebook,paid_social,BTS 2024,tablet,"Macon, GA",GA,1,1,1
2023-10-07,facebook,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-07,facebook,paid_social,,mobile,"Savannah, GA",GA,1,1,1
2023-10-07,facebook,paid_social,,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,google,cpc,Always On,desktop,"Atlanta, GA",GA,1,1,1
2023-10-07,google,cpc,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-10-07,google,cpc,BTS 2024,desktop,"Atlanta, GA",GA,1,1,1
2023-10-07,google,cpc,BTS 2024,mobile,"Atlanta, GA",GA,1,1,1
2023-10-07,google,cpc,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-10-07,google,cpc,Black Friday 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-10-07,google,cpc,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-10-07,google,cpc,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-10-07,google,cpc,Email Promo,mobile,"Augusta, GA",GA,1,1,1
2023-10-07,google,cpc,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-10-07,google,cpc,Black Friday 2023,desktop,"Columbus, GA",GA,1,1,1
2023-10-07,google,cpc,,desktop,"Columbus, GA",GA,1,1,1
2023-10-07,google,cpc,,tablet,"Columbus, GA",GA,2,2,2
2023-10-07,google,cpc,,tablet,"Macon, GA",GA,2,2,2
2023-10-07,google,cpc,BTS 2023,desktop,"Savannah, GA",GA,2,2,2
2023-10-07,google,cpc,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-10-07,google,cpc,BTS 2024,mobile,"Savannah, GA",GA,1,1,1
2023-10-07,google,cpc,Email Promo,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,instagram,paid_social,Email Promo,mobile,"Atlanta, GA",GA,1,1,1
2023-10-07,instagram,paid_social,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-10-07,instagram,paid_social,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-10-07,instagram,paid_social,,desktop,"Augusta, GA",GA,1,1,1
2023-10-07,instagram,paid_social,Always On,desktop,"Columbus, GA",GA,1,1,1
2023-10-07,instagram,paid_social,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,instagram,paid_social,BTS 2024,desktop,"Columbus, GA",GA,2,2,2
2023-10-07,instagram,paid_social,BTS 2024,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,instagram,paid_social,Black Friday 2023,mobile,"Columbus, GA",GA,1,1,1
2023-10-07,instagram,paid_social,,mobile,"Columbus, GA",GA,1,1,1
2023-10-07,instagram,paid_social,,tablet,"Columbus, GA",GA,1,1,1
2023-10-07,instagram,paid_social,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-07,instagram,paid_social,BTS 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-07,instagram,paid_social,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-10-07,instagram,paid_social,BTS 2024,mobile,"Savannah, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,2,2,2
2023-10-07,tiktok,paid_social,,tablet,"Atlanta, GA",GA,2,2,2
2023-10-07,tiktok,paid_social,Always On,tablet,"Augusta, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,Email Promo,tablet,"Augusta, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,Email Promo,mobile,"Columbus, GA",GA,2,2,2
2023-10-07,tiktok,paid_social,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,BTS 2024,tablet,"Savannah, GA",GA,1,1,1
2023-10-07,tiktok,paid_social,Email Promo,mobile,"Savannah, GA",GA,1,1,1
2023-10-08,direct,none,BTS 2024,tablet,"Atlanta, GA",GA,1,1,1
2023-10-08,direct,none,Email Promo,mobile,"Atlanta, GA",GA,1,1,1
2023-10-08,direct,none,,mobile,"Atlanta, GA",GA,1,1,1
2023-10-08,direct,none,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-10-08,direct,none,,tablet,"Augusta, GA",GA,3,3,3
2023-10-08,direct,none,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,direct,none,BTS 2023,desktop,"Columbus, GA",GA,1,1,1
2023-10-08,direct,none,Always On,desktop,"Macon, GA",GA,1,1,1
2023-10-08,direct,none,Always On,mobile,"Macon, GA",GA,1,1,1
2023-10-08,direct,none,BTS 2023,tablet,"Macon, GA",GA,1,1,1
2023-10-08,direct,none,BTS 2023,mobile,"Savannah, GA",GA,2,2,2
2023-10-08,email,email,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-10-08,email,email,BTS 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-10-08,email,email,,desktop,"Atlanta, GA",GA,1,1,1
2023-10-08,email,email,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-10-08,email,email,,desktop,"Augusta, GA",GA,1,1,1
2023-10-08,email,email,Always On,mobile,"Columbus, GA",GA,2,2,2
2023-10-08,email,email,BTS 2024,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,email,email,Email Promo,tablet,"Columbus, GA",GA,2,2,2
2023-10-08,email,email,,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,email,email,Always On,tablet,"Macon, GA",GA,1,1,1
2023-10-08,email,email,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-10-08,email,email,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-10-08,email,email,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-08,email,email,BTS 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-08,email,email,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-08,email,email,,desktop,"Savannah, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Always On,desktop,"Atlanta, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Always On,mobile,"Atlanta, GA",GA,1,1,1
2023-10-08,facebook,paid_social,BTS 2024,desktop,"Atlanta, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Black Friday 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-10-08,facebook,paid_social,,tablet,"Atlanta, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,facebook,paid_social,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,facebook,paid_social,BTS 2024,mobile,"Columbus, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Email Promo,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Always On,tablet,"Macon, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Black Friday 2023,tablet,"Macon, GA",GA,2,2,2
2023-10-08,facebook,paid_social,Email Promo,mobile,"Macon, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Always On,mobile,"Savannah, GA",GA,1,1,1
2023-10-08,facebook,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-08,facebook,paid_social,,desktop,"Savannah, GA",GA,1,1,1
2023-10-08,facebook,paid_social,,tablet,"Savannah, GA",GA,1,1,1
2023-10-08,google,cpc,Always On,mobile,"Atlanta, GA",GA,1,1,1
2023-10-08,google,cpc,BTS 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-10-08,google,cpc,Email Promo,desktop,"Atlanta, GA",GA,1,1,1
2023-10-08,google,cpc,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-10-08,google,cpc,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-10-08,google,cpc,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-10-08,google,cpc,Email Promo,desktop,"Augusta, GA",GA,1,1,1
2023-10-08,google,cpc,Always On,tablet,"Columbus, GA",GA,2,2,2
2023-10-08,google,cpc,BTS 2023,desktop,"Columbus, GA",GA,1,1,1
2023-10-08,google,cpc,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,google,cpc,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-10-08,google,cpc,Email Promo,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,google,cpc,,mobile,"Columbus, GA",GA,1,1,1
2023-10-08,google,cpc,Always On,desktop,"Macon, GA",GA,1,1,1
2023-10-08,google,cpc,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-10-08,google,cpc,BTS 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-08,google,cpc,Email Promo,mobile,"Savannah, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Always On,tablet,"Augusta, GA",GA,2,2,2
2023-10-08,instagram,paid_social,BTS 2023,tablet,"Augusta, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Always On,desktop,"Columbus, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,instagram,paid_social,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Email Promo,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,instagram,paid_social,,mobile,"Macon, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Always On,desktop,"Savannah, GA",GA,1,1,1
2023-10-08,instagram,paid_social,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-08,instagram,paid_social,Email Promo,desktop,"Savannah, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,Email Promo,desktop,"Augusta, GA",GA,2,2,2
2023-10-08,tiktok,paid_social,,desktop,"Augusta, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,,tablet,"Columbus, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,Always On,tablet,"Macon, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,BTS 2023,mobile,"Macon, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,,mobile,"Macon, GA",GA,2,2,2
2023-10-08,tiktok,paid_social,Always On,mobile,"Savannah, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-10-08,tiktok,paid_social,,desktop,"Savannah, GA",GA,1,1,1
2023-10-09,direct,none,,tablet,"Atlanta, GA",GA,1,1,1
2023-10-09,direct,none,Black Friday 2023,desktop,"Columbus, GA",GA,1,1,1
2023-10-09,direct,none,Always On,tablet,"Macon, GA",GA,1,1,1
2023-10-09,direct,none,Always On,desktop,"Savannah, GA",GA,1,1,1
2023-10-09,email,email,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-10-09,email,email,BTS 2024,tablet,"Atlanta, GA",GA,2,2,2
2023-10-09,email,email,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-10-09,email,email,,desktop,"Atlanta, GA",GA,1,1,1
2023-10-09,email,email,BTS 2024,mobile,"Augusta, GA",GA,2,2,2
2023-10-09,email,email,Email Promo,mobile,"Augusta, GA",GA,1,1,1
2023-10-09,email,email,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-10-09,email,email,BTS 2024,mobile,"Columbus, GA",GA,1,1,1
2023-10-09,email,email,Black Friday 2023,desktop,"Columbus, GA",GA,2,2,2
2023-10-09,email,email,BTS 2023,tablet,"Macon, GA",GA,1,1,1
